t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-08-02","Bottle gourd","10376","Ghilamara","18","Assam","307","Lakhimpur","Bottle Gourd","1333.4","1466.74","1466.74"
"2025-08-02","Bottle gourd","10346","Jaleswar","18","Assam","302","Goalpara","Bottle Gourd","1000.05","1333.4","1200.06"
"2025-08-02","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1133.39","1200.06","1200.06"
"2025-08-02","Bottle gourd","10339","Tangni","18","Assam","325","Darrang","Bottle Gourd","1000.05","1333.4","1133.39"
"2025-08-01","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-08-01","Bottle gourd","10361","Balajan Tiniali","18","Assam","300","Kokrajhar","Bottle Gourd","1666.75","1800.09","1666.75"
"2025-08-01","Bottle gourd","10348","Lakhipur","18","Assam","302","Goalpara","Bottle Gourd","1200.06","1333.4","1333.4"
"2025-08-01","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1133.39","1200.06","1200.06"
"2025-08-01","Bottle gourd","10337","Banglagarh","18","Assam","325","Darrang","Bottle Gourd","1000.05","1333.4","1133.39"
"2025-07-31","Bottle gourd","10336","Balugaon","18","Assam","325","Darrang","Bottle Gourd","1000.05","1333.4","1133.39"
"2025-07-31","Bottle gourd","10384","Barpeta Road","18","Assam","303","Barpeta","Bottle Gourd","1000.05","1200.06","1200.06"
"2025-07-31","Bottle gourd","1881","Dhekiajuli","18","Assam","306","Sonitpur","Bottle Gourd","1000.05","1333.4","1333.4"
"2025-07-31","Bottle gourd","10340","Ambagan","18","Assam","305","Nagaon","Bottle Gourd","1200.06","1333.4","1200.06"
"2025-07-31","Bottle gourd","10378","Kakoi Weekly Market","18","Assam","307","Lakhimpur","Bottle Gourd","1333.4","1466.74","1466.74"
"2025-07-31","Bottle gourd","10349","Sonari","18","Assam","302","Goalpara","Bottle Gourd","1200.06","1333.4","1333.4"
